"","nom_mun","att_neigh.bin","att_party.bin","att_ngo.bin","att_union.bin","victim","tenure","age","women","edu","neighsec","vote","rural","party","partypri","partyprd","kinship","state"
"370","Solidaridad",0,0,1,0,"Not a victim",4,41,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.547619047619048,"Quintana Roo"
"371","Benito Juarez",1,1,0,0,"Not a victim",5,69,1,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.6,"Distrito Federal"
"372","Benito Juarez",1,1,0,0,"Not a victim",5,45,0,5,"Worsened a lot/somewhat",4,0,NA,NA,NA,0.547619047619048,"Distrito Federal"
"373","Benito Juarez",0,0,0,0,"Not a victim",5,29,1,5,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.777777777777778,"Distrito Federal"
"374","Benito Juarez",1,1,1,0,"Not a victim",5,54,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.666666666666667,"Distrito Federal"
"375","Benito Juarez",0,0,0,0,"Victim",5,23,0,5,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.619047619047619,"Distrito Federal"
"376","Benito Juarez",0,0,0,0,"Not a victim",4,51,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.583333333333333,"Distrito Federal"
"377","Benito Juarez",1,1,0,0,"Victim",5,32,0,5,"Worsened a lot/somewhat",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.861111111111111,"Distrito Federal"
"378","Benito Juarez",1,1,0,0,"Victim",5,19,0,2,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.708333333333333,"Distrito Federal"
"379","Benito Juarez",1,0,0,0,"Not a victim",5,59,0,5,"Worsened a lot/somewhat",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.6,"Distrito Federal"
"380","Benito Juarez",0,0,0,0,"Not a victim",4,44,0,5,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.666666666666667,"Distrito Federal"
"381","Cajeme",1,0,0,0,"Not a victim",5,53,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.625,"Sonora"
"382","Cajeme",1,0,0,0,"Victim",4,39,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Sonora"
"383","Cajeme",1,0,0,0,"Not a victim",5,45,1,2,"Worsened a lot/somewhat",2,0,NA,NA,NA,0.722222222222222,"Sonora"
"384","Cajeme",1,0,0,0,"Not a victim",5,49,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.380952380952381,"Sonora"
"385","Cajeme",0,0,0,0,"Not a victim",5,18,0,3,NA,NA,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.666666666666667,"Sonora"
"386","Cajeme",1,1,0,0,"Not a victim",5,49,1,2,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.666666666666667,"Sonora"
"387","Cajeme",0,0,0,0,"Not a victim",3,23,0,3,"Improved a lot/somewhat or same",1,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.5,"Sonora"
"388","Cajeme",0,0,NA,1,"Victim",1,41,1,2,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.444444444444444,"Sonora"
"389","Cajeme",1,0,0,0,"Not a victim",5,22,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.571428571428571,"Sonora"
"390","Cajeme",0,0,0,0,"Not a victim",5,77,0,2,NA,2,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.666666666666667,"Sonora"
"391","Isla Mujeres",0,0,0,0,"Not a victim",5,71,0,2,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.214285714285714,"Quintana Roo"
"392","Isla Mujeres",1,0,0,0,"Not a victim",5,32,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.547619047619048,"Quintana Roo"
"393","Isla Mujeres",1,0,NA,1,"Not a victim",5,25,1,3,"Improved a lot/somewhat or same",3,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.476190476190476,"Quintana Roo"
"394","Isla Mujeres",1,0,0,0,"Not a victim",4,18,0,4,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.547619047619048,"Quintana Roo"
"395","Isla Mujeres",0,0,0,0,"Not a victim",5,30,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.595238095238095,"Quintana Roo"
"396","Isla Mujeres",1,1,1,0,"Victim",5,53,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.7,"Quintana Roo"
"397","Isla Mujeres",0,0,0,0,"Not a victim",5,58,1,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.416666666666667,"Quintana Roo"
"398","Isla Mujeres",1,1,1,0,"Not a victim",4,27,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.714285714285714,"Quintana Roo"
"399","Isla Mujeres",0,1,0,0,"Victim",5,59,1,2,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.458333333333333,"Quintana Roo"
"400","Isla Mujeres",1,0,NA,1,"Victim",4,31,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.666666666666667,"Quintana Roo"
"401","Nogales",1,0,1,0,"Not a victim",4,22,0,4,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.722222222222222,"Sonora"
"402","Nogales",0,0,0,0,"Victim",3,33,0,4,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.666666666666667,"Sonora"
"403","Nogales",1,0,1,0,"Victim",5,54,1,5,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.666666666666667,"Sonora"
"404","Nogales",0,0,0,0,"Victim",5,22,0,5,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Sonora"
"405","Nogales",1,0,0,0,"Victim",4,53,0,4,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.5,"Sonora"
"406","Nogales",1,0,0,0,"Not a victim",5,58,0,3,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.583333333333333,"Sonora"
"407","Nogales",1,0,0,0,"Victim",5,43,1,4,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Sonora"
"408","Nogales",0,0,0,0,"Victim",4,39,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",1,"Sonora"
"409","Nogales",1,1,0,0,"Victim",5,43,1,5,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.633333333333333,"Sonora"
"410","Nogales",0,0,0,0,"Victim",5,54,0,3,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.75,"Sonora"
"411","Centro",1,0,0,0,"Not a victim",2,29,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.666666666666667,"Tabasco"
"412","Centro",0,0,0,0,"Victim",3,19,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.738095238095238,"Tabasco"
"413","Centro",1,0,0,0,"Not a victim",2,33,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.523809523809524,"Tabasco"
"414","Centro",0,1,0,0,"Not a victim",5,19,0,1,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.694444444444444,"Tabasco"
"415","Centro",0,0,0,0,"Not a victim",5,63,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.452380952380952,"Tabasco"
"416","Centro",1,0,0,0,"Not a victim",3,33,0,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.761904761904762,"Tabasco"
"417","Centro",0,0,0,0,"Not a victim",5,23,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.761904761904762,"Tabasco"
"418","Centro",0,0,0,0,"Not a victim",5,23,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.738095238095238,"Tabasco"
"419","Centro",0,0,0,0,"Not a victim",3,33,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.738095238095238,"Tabasco"
"420","Centro",0,0,0,0,"Not a victim",4,39,1,1,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.666666666666667,"Tabasco"
"421","Atizapan de Zaragoza",0,0,0,0,"Not a victim",4,49,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.666666666666667,"Mexico"
"422","Atizapan de Zaragoza",0,0,0,0,"Not a victim",4,31,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.75,"Mexico"
"423","Atizapan de Zaragoza",0,0,0,0,"Not a victim",3,27,1,4,"Improved a lot/somewhat or same",3,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Mexico"
"424","Atizapan de Zaragoza",0,0,0,0,"Not a victim",2,22,1,4,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.6,"Mexico"
"425","Atizapan de Zaragoza",0,0,0,0,"Not a victim",4,59,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.833333333333333,"Mexico"
"426","Atizapan de Zaragoza",0,0,0,0,"Not a victim",3,36,0,4,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.833333333333333,"Mexico"
"427","Atizapan de Zaragoza",0,0,0,0,"Victim",4,20,0,4,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.944444444444444,"Mexico"
"428","Atizapan de Zaragoza",0,0,0,0,"Not a victim",4,31,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.75,"Mexico"
"429","Atizapan de Zaragoza",0,0,0,0,"Not a victim",5,61,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.833333333333333,"Mexico"
"430","Atizapan de Zaragoza",0,0,0,0,"Not a victim",5,18,0,4,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.666666666666667,"Mexico"
"431","Benito Juarez",1,1,1,1,"Not a victim",5,27,0,5,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.619047619047619,"Distrito Federal"
"432","Benito Juarez",1,1,1,1,"Not a victim",5,22,0,4,"Worsened a lot/somewhat",2,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.666666666666667,"Distrito Federal"
"433","Benito Juarez",1,1,1,1,"Victim",5,34,1,4,"Improved a lot/somewhat or same",2,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.642857142857143,"Distrito Federal"
"434","Benito Juarez",0,1,1,1,"Not a victim",5,19,0,4,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.738095238095238,"Distrito Federal"
"435","Benito Juarez",1,1,1,1,"Not a victim",5,69,0,5,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.380952380952381,"Distrito Federal"
"436","Benito Juarez",1,1,1,1,"Not a victim",5,61,0,5,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.428571428571429,"Distrito Federal"
"437","Benito Juarez",1,1,1,1,"Not a victim",5,44,1,4,"Worsened a lot/somewhat",2,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.5,"Distrito Federal"
"438","Benito Juarez",1,1,1,1,"Not a victim",5,70,1,4,"Worsened a lot/somewhat",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Distrito Federal"
"439","Benito Juarez",1,1,1,1,"Not a victim",5,48,0,4,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.595238095238095,"Distrito Federal"
"440","Benito Juarez",1,1,1,1,"Not a victim",5,64,0,4,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Distrito Federal"
"441","Teoloyucan",0,0,0,0,"Not a victim",5,49,1,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.452380952380952,"Mexico"
"442","Teoloyucan",0,0,0,0,"Not a victim",5,27,1,5,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.714285714285714,"Mexico"
"443","Teoloyucan",0,0,0,0,"Not a victim",5,45,1,3,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.595238095238095,"Mexico"
"444","Teoloyucan",0,0,0,0,"Victim",5,47,1,3,"Worsened a lot/somewhat",2,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.523809523809524,"Mexico"
"445","Teoloyucan",0,0,0,0,"Not a victim",5,18,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.523809523809524,"Mexico"
"446","Teoloyucan",1,0,0,0,"Not a victim",5,51,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.547619047619048,"Mexico"
"447","Teoloyucan",0,0,0,0,"Not a victim",4,56,1,2,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.547619047619048,"Mexico"
"448","Teoloyucan",0,0,0,0,"Not a victim",5,47,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.69047619047619,"Mexico"
"449","Teoloyucan",0,0,0,0,"Not a victim",5,52,0,2,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.571428571428571,"Mexico"
"450","Teoloyucan",0,0,0,0,"Not a victim",5,56,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.523809523809524,"Mexico"
"451","San Cristobal de las Casas",1,1,0,0,"Victim",2,46,0,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.642857142857143,"Chiapas"
"452","San Cristobal de las Casas",0,0,0,0,"Victim",4,19,0,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.571428571428571,"Chiapas"
